customerEmail,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,kg0emdbe,605pbl,yxsf33ipw,0,bitcoin,Voyager,36,0,failed
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,crwqqfpi,7fs5td,yxsf33ipw,0,bitcoin,Voyager,68,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,u2xbyl92,ccuh4k,8xex97krx,0,card,VISA 16 digit,74,1,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,c5w6btep,lajvhn,8xex97krx,0,card,VISA 16 digit,55,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,7sdl8reg,kr2w5f,tfff8yjzo,0,card,American Express,32,0,failed
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,i25dewqi,kr2w5f,tfff8yjzo,0,card,American Express,32,1,failed
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,bpvdqkr7,4x7vmr,tfff8yjzo,0,card,American Express,21,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,qenelvvf,3ougge,opyep1aoj,0,card,VISA 16 digit,11,1,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,w5wkltds,3ougge,opyep1aoj,0,card,VISA 16 digit,11,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,m0vig74t,6p7c0x,opyep1aoj,0,card,VISA 16 digit,42,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,ao66pcnh,dd8z28,opyep1aoj,0,card,VISA 16 digit,37,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,0ltw4chk,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,h1zprjml,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,1,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,aoyfjmwf,9eubwc,opyep1aoj,0,card,VISA 16 digit,12,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,hjsrew5l,np906j,a8dggs0xt,0,card,JCB 16 digit,40,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,e93zwysp,p1yimo,a8dggs0xt,0,card,JCB 16 digit,34,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,t2tr0zve,1c0bds,hs3hemcz6,0,card,Maestro,47,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,ckvws967,b8mpa4,hs3hemcz6,0,card,Maestro,22,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,gzs6it77,b8mpa4,hs3hemcz6,0,card,Maestro,22,1,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,soaefwfo,pc6hb6,8wpdnmsut,0,paypal,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,7df4i4c9,zxyice,hs3hemcz6,0,card,Maestro,46,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,c5usmga3,oo68hd,hs3hemcz6,0,card,Maestro,34,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,qio8vvq7,vcyuse,j3foo2l16,0,card,JCB 16 digit,35,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,xi23rned,jhaub8,xpd7j7c5g,0,card,JCB 16 digit,13,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,my4g00b1,7h0dat,xpd7j7c5g,0,card,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",7,5,1,True,g3bqf8xd,tc712d,j3foo2l16,0,card,JCB 16 digit,27,0,fulfilled
kristaavery@lewis-baird.com,242.165.5396x07020,3wqhnieu6nbcis8x7h3j,180.223.72.88,"73802 Aaron Field Apt. 622
Port Lisa, MO 01167",1,1,3,False,j8eo5x52,g54w0y,gcg213ko9,1,bitcoin,Discover,16,1,fulfilled
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,r214877d,12l1rw,wovt0cj5c,1,bitcoin,Discover,34,0,fulfilled
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,36u4g331,pcmaex,wovt0cj5c,1,bitcoin,Discover,43,0,fulfilled
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,8wozhvp8,pcmaex,wovt0cj5c,1,bitcoin,Discover,43,1,fulfilled
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,vqceka21,hxwtsb,wovt0cj5c,1,bitcoin,Discover,15,0,failed
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,ah1qaf4c,nm269f,wovt0cj5c,1,bitcoin,Discover,48,0,fulfilled
michelleherrera@day.info,1-991-286-0655x973,s7m2fjcrk1y7lj0amm08,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"586 Johnson Courts
South Timothymouth, OH 66490",6,4,1,False,pgduytlm,nm269f,wovt0cj5c,1,bitcoin,Discover,48,1,fulfilled
ijuarez@yahoo.com,705.315.1466x180,ztef2ig476czoj3mzkyl,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,"Unit 0375 Box 6645
DPO AP 74311",3,3,2,False,pf63pf7p,ghy2in,v6mrj0ec1,0,card,Discover,45,0,fulfilled
ijuarez@yahoo.com,705.315.1466x180,ztef2ig476czoj3mzkyl,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,"Unit 0375 Box 6645
DPO AP 74311",3,3,2,False,fjfqyvsq,gltavp,v6mrj0ec1,0,card,Discover,13,0,fulfilled
ijuarez@yahoo.com,705.315.1466x180,ztef2ig476czoj3mzkyl,9247:4a63:f325:1e5e:fcbb:ea08:304b:48ad,"Unit 0375 Box 6645
DPO AP 74311",3,3,2,False,7sb2vztr,7syvmx,v6mrj0ec1,0,card,Discover,14,0,fulfilled
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,ec0xejv1,yqgi4r,644b30jam,0,card,Maestro,49,1,pending
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,uplzo1p7,yqgi4r,rbkqo2mz8,0,card,VISA 16 digit,49,0,pending
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,co2h5f40,owcp3q,rbkqo2mz8,0,card,VISA 16 digit,25,0,fulfilled
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,3kwagzt0,kkj4g4,47ss4xvsx,0,card,Voyager,41,1,fulfilled
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,ggnme3au,kkj4g4,644b30jam,0,card,Maestro,41,0,fulfilled
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,tbc5gpg0,ieo8qr,47ss4xvsx,0,card,Voyager,25,1,fulfilled
hughesjonathan@pena.org,05514762453,ntjnc4h0ldd2yia6m7u6,5176:b1b5:d308:40b9:7c25:f5bf:4258:52d2,"7444 Shelby Fords Apt. 290
Rhondaland, AS 85277-9573",7,5,3,False,pne2a081,7wo3i5,rbkqo2mz8,0,card,VISA 16 digit,45,0,failed
anthony04@gmail.com,1-910-678-8300,pabten624qp5gacfxnxh,248.33.149.88,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",2,2,1,False,ird6quss,czmdey,sdu0pppij,1,card,Maestro,15,0,fulfilled
anthony04@gmail.com,1-910-678-8300,pabten624qp5gacfxnxh,248.33.149.88,"412 Joshua Knoll Apt. 533
Davidland, ME 61496",2,2,1,False,kr4piaj6,4v3wor,sdu0pppij,1,card,Maestro,34,0,fulfilled
mgould@yahoo.com,1-394-145-7899x0176,o7xocau2odnpc1so7ued,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,"19170 Hansen Throughway
Wilkersonville, PA 09423",5,4,2,False,ls23wjjk,i1ews1,p6v42gsjt,0,card,VISA 16 digit,22,0,fulfilled
mgould@yahoo.com,1-394-145-7899x0176,o7xocau2odnpc1so7ued,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,"19170 Hansen Throughway
Wilkersonville, PA 09423",5,4,2,False,57digam0,umxpkn,x6zmw4nns,1,card,Diners Club / Carte Blanche,21,1,fulfilled
mgould@yahoo.com,1-394-145-7899x0176,o7xocau2odnpc1so7ued,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,"19170 Hansen Throughway
Wilkersonville, PA 09423",5,4,2,False,vvo1vly6,umxpkn,x6zmw4nns,1,card,Diners Club / Carte Blanche,21,0,fulfilled
mgould@yahoo.com,1-394-145-7899x0176,o7xocau2odnpc1so7ued,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,"19170 Hansen Throughway
Wilkersonville, PA 09423",5,4,2,False,skhsy75r,2bwa43,p6v42gsjt,0,card,VISA 16 digit,35,0,fulfilled
mgould@yahoo.com,1-394-145-7899x0176,o7xocau2odnpc1so7ued,e85d:101b:e213:d8d0:8722:3fce:1e31:17f3,"19170 Hansen Throughway
Wilkersonville, PA 09423",5,4,2,False,bph7txfx,9wsbkr,p6v42gsjt,0,card,VISA 16 digit,20,0,fulfilled
bakersydney@gmail.com,002.940.3004x9094,18cnggmlahgf7trpqsu8,246.139.218.89,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",5,3,1,False,4d21mp0y,r55imo,74rqcnogo,0,card,Voyager,41,0,fulfilled
bakersydney@gmail.com,002.940.3004x9094,18cnggmlahgf7trpqsu8,246.139.218.89,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",5,3,1,False,06r7dg7q,87w5rm,74rqcnogo,0,card,Voyager,34,1,fulfilled
bakersydney@gmail.com,002.940.3004x9094,18cnggmlahgf7trpqsu8,246.139.218.89,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",5,3,1,False,nwvqorle,87w5rm,74rqcnogo,0,card,Voyager,34,1,fulfilled
bakersydney@gmail.com,002.940.3004x9094,18cnggmlahgf7trpqsu8,246.139.218.89,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",5,3,1,False,x8085ani,87w5rm,74rqcnogo,0,card,Voyager,34,0,fulfilled
bakersydney@gmail.com,002.940.3004x9094,18cnggmlahgf7trpqsu8,246.139.218.89,"8649 Mcgee Locks Apt. 114
North Angelafort, IN 05272-4651",5,3,1,False,5i9fxj2h,knov7s,74rqcnogo,0,card,Voyager,32,0,fulfilled
udavis@clark.com,(942)067-2430,y7b7eqwqn34mytvn1i5z,146.191.70.148,"9923 Williams Ramp
East Lauraburgh, GA 48874",3,3,1,False,i7p3731v,y439xr,2zc5i5g91,0,bitcoin,VISA 16 digit,13,0,fulfilled
udavis@clark.com,(942)067-2430,y7b7eqwqn34mytvn1i5z,146.191.70.148,"9923 Williams Ramp
East Lauraburgh, GA 48874",3,3,1,False,xm6z2ku4,ikr37t,2zc5i5g91,0,bitcoin,VISA 16 digit,10,0,fulfilled
udavis@clark.com,(942)067-2430,y7b7eqwqn34mytvn1i5z,146.191.70.148,"9923 Williams Ramp
East Lauraburgh, GA 48874",3,3,1,False,a1etssuy,3629iw,2zc5i5g91,0,bitcoin,VISA 16 digit,18,0,fulfilled
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,ht0fcw33,ab2hxc,8mjcums28,1,apple pay,American Express,46,0,fulfilled
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,d6rooqlh,r8occu,oxpsbpotn,0,apple pay,Diners Club / Carte Blanche,72,0,fulfilled
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,5unj4ehj,ky361o,8mjcums28,1,apple pay,American Express,50,0,fulfilled
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,gkkxcjim,92e8bp,oxpsbpotn,0,apple pay,Diners Club / Carte Blanche,42,1,failed
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,uhz22wkv,92e8bp,8mjcums28,1,apple pay,American Express,42,0,failed
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,lg7lup4i,fu7lla,oxpsbpotn,0,apple pay,Diners Club / Carte Blanche,56,0,fulfilled
nancymayo@brown.com,830-346-6543x518,1asmfecu4hbv73a2r5jy,79.112.154.104,"6927 Nathan Mountains
North April, PA 95355-9109",7,6,2,True,4z7tp93o,c5b579,oxpsbpotn,0,apple pay,Diners Club / Carte Blanche,30,0,pending
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,300mewnx,kanub7,8xex97krx,0,card,VISA 16 digit,65,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,cfoevtai,kanub7,yxsf33ipw,0,bitcoin,Voyager,65,1,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,kg0emdbe,605pbl,yxsf33ipw,0,bitcoin,Voyager,36,0,failed
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,crwqqfpi,7fs5td,yxsf33ipw,0,bitcoin,Voyager,68,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,u2xbyl92,ccuh4k,8xex97krx,0,card,VISA 16 digit,74,1,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,c5w6btep,lajvhn,8xex97krx,0,card,VISA 16 digit,55,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,7sdl8reg,kr2w5f,tfff8yjzo,0,card,American Express,32,0,failed
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,i25dewqi,kr2w5f,tfff8yjzo,0,card,American Express,32,1,failed
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,bpvdqkr7,4x7vmr,tfff8yjzo,0,card,American Express,21,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,qenelvvf,3ougge,opyep1aoj,0,card,VISA 16 digit,11,1,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,w5wkltds,3ougge,opyep1aoj,0,card,VISA 16 digit,11,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,m0vig74t,6p7c0x,opyep1aoj,0,card,VISA 16 digit,42,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,ao66pcnh,dd8z28,opyep1aoj,0,card,VISA 16 digit,37,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,0ltw4chk,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,h1zprjml,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,1,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,aoyfjmwf,9eubwc,opyep1aoj,0,card,VISA 16 digit,12,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,hjsrew5l,np906j,a8dggs0xt,0,card,JCB 16 digit,40,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,e93zwysp,p1yimo,a8dggs0xt,0,card,JCB 16 digit,34,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,t2tr0zve,1c0bds,hs3hemcz6,0,card,Maestro,47,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,ckvws967,b8mpa4,hs3hemcz6,0,card,Maestro,22,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,gzs6it77,b8mpa4,hs3hemcz6,0,card,Maestro,22,1,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,soaefwfo,pc6hb6,8wpdnmsut,0,paypal,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,7df4i4c9,zxyice,hs3hemcz6,0,card,Maestro,46,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,c5usmga3,oo68hd,hs3hemcz6,0,card,Maestro,34,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,qio8vvq7,vcyuse,j3foo2l16,0,card,JCB 16 digit,35,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,xi23rned,jhaub8,xpd7j7c5g,0,card,JCB 16 digit,13,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,my4g00b1,7h0dat,xpd7j7c5g,0,card,JCB 16 digit,46,0,fulfilled
johnlowery@gmail.com,1-820-539-4726x993,2in0fh7lep289n8dcbdz,163.128.139.42,"814 Wagner Union
Ashleymouth, HI 35617",2,2,1,True,g3bqf8xd,tc712d,j3foo2l16,0,card,JCB 16 digit,27,0,fulfilled
rbolton@hotmail.com,04454448537,znuylfikiuid1orrwsvt,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,4,3,False,hojsrmq7,j5ssnn,aiker5vh0,0,card,Voyager,27,0,fulfilled
rbolton@hotmail.com,04454448537,znuylfikiuid1orrwsvt,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,4,3,False,mco06mub,j5ssnn,895soyhh1,0,apple pay,VISA 13 digit,27,1,fulfilled
rbolton@hotmail.com,04454448537,znuylfikiuid1orrwsvt,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,4,3,False,lt32c5y7,pgpgct,895soyhh1,0,apple pay,VISA 13 digit,19,0,fulfilled
rbolton@hotmail.com,04454448537,znuylfikiuid1orrwsvt,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,4,3,False,izx7ae9w,ywwu92,895soyhh1,0,apple pay,VISA 13 digit,17,0,fulfilled
rbolton@hotmail.com,04454448537,znuylfikiuid1orrwsvt,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"150 Kenneth Bypass Apt. 791
Kevinton, VT 92488",5,4,3,False,nixfmk79,h7m36s,895soyhh1,0,apple pay,VISA 13 digit,27,1,fulfilled
jonathan99@stafford.org,(986)656-8692x32356,1mt65bhu4bzyrmzeitz6,ecc1:e4b8:65e1:d1e:bf58:b09d:3c50:509,"4913 Wright Ranch
Roymouth, VI 48629",2,2,1,True,ziw7e3wa,dyyrat,2nfc926ij,0,card,Mastercard,46,0,fulfilled
jonathan99@stafford.org,(986)656-8692x32356,1mt65bhu4bzyrmzeitz6,ecc1:e4b8:65e1:d1e:bf58:b09d:3c50:509,"4913 Wright Ranch
Roymouth, VI 48629",2,2,1,True,d25j8j1o,kwmuvx,2nfc926ij,0,card,Mastercard,46,0,pending
